Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000000278.10	Scpep1	10.989643	11.100374	10.878912	-0.0266489347212269	0.187721316202554	-1.63263401727786	0.102545992331181	0.365715986840542
ENSMUSG00000108496.1	Gm44768	1.2446382	0.4917418	1.9975346	1.00677855998246	1.23636529199	1.63251410437889	0.102571229686571	0.365757430775161
ENSMUSG00000101026.1	D730001G18Rik	0.4117728	0.2074652	0.6160804	0.420517363783486	0.784235841259572	1.63247070920797	0.102580364027908	0.365757430775161
ENSMUSG00000046008.7	Pnlip	0.3022562	0.167196	0.4373164	0.300330836531982	0.970894163418296	1.63242628386896	0.102589715881845	0.365757430775161
ENSMUSG00000055835.10	Zfp1	5.334453	5.43578	5.233126	-0.0461591334624027	0.224329627166695	-1.63222275406978	0.102632569042793	0.365839669306479
ENSMUSG00000078291.1	Gm3940	0.8948329	0.4153048	1.374361	0.746426515039575	1.33609393813114	1.63217856300393	0.102641875344665	0.365839669306479
ENSMUSG00000035427.18	Mageb4	0.2668634	0.1639448	0.369782	0.234923667228906	0.804340052355651	1.63216423627972	0.102644892587745	0.365839669306479
ENSMUSG00000042292.16	Mkl1	35.2176	29.12384	41.31136	0.490139370972859	0.167841633390635	1.63207502778396	0.102663681702135	0.3658477610675
ENSMUSG00000003161.15	Sri	55.43428	44.66974	66.19882	0.557197323335472	0.151512299819717	1.6320518206355	0.102668570045625	0.3658477610675
ENSMUSG00000039337.3	Tex19.2	0.4523843	0.2770118	0.6277568	0.350113309356379	0.699104370667816	1.63179734778789	0.102722184240818	0.36599753360636
ENSMUSG00000026504.17	Sdccag8	26.41581	21.7829	31.04872	0.492315340771188	0.136802427789837	1.63171525259845	0.102739485404378	0.36599753360636
ENSMUSG00000028252.20	Ccnc	12.292401	12.892188	11.692614	-0.130284621809682	0.196145341624841	-1.63165043566571	0.102753146896384	0.36599753360636
ENSMUSG00000105452.1	Gm5276	0.6054445	0.3086766	0.9022124	0.539569723028144	0.781035797839333	1.63164907935526	0.102753432781938	0.36599753360636
ENSMUSG00000024283.14	Wac	78.59482	83.09776	74.09188	-0.163410462339615	0.136857657645431	-1.631280962633	0.102831048477358	0.366235827545703
ENSMUSG00000021194.6	Chga	10.378945	7.916816	12.841074	0.634355341072523	0.243796713568505	1.6311214740092	0.102864690384876	0.366304787170024
ENSMUSG00000017286.15	Glod4	15.0705	14.66442	15.47658	0.0729254645878368	0.198887195001548	-1.63108756235186	0.102871844705824	0.366304787170024
ENSMUSG00000039043.5	Arpin	4.541827	4.62758	4.456074	-0.0446514491737653	0.222891278490437	-1.63090384894409	0.102910609486916	0.366400122539515
ENSMUSG00000035284.10	Vps13c	15.573199	12.496758	18.64964	0.541889976061474	0.144846960258749	1.63069494798244	0.102954703128192	0.366400122539515
ENSMUSG00000003476.16	Crhr2	2.5604222	2.6871844	2.43366	-0.102772377769026	0.401202249467099	-1.63068525608697	0.102956749203678	0.366400122539515
ENSMUSG00000028156.12	Eif4e	44.73018	41.36792	48.09244	0.212528570403539	0.158390108501612	-1.63067052674486	0.102959858806538	0.366400122539515
ENSMUSG00000031309.15	Rps6ka3	21.71219	21.68348	21.7409	0.00364736264406318	0.158499315577813	-1.63065434061253	0.102963276047563	0.366400122539515
ENSMUSG00000094936.7	Rbm4	30.57324	30.23358	30.9129	0.0310417747853089	0.152444406337714	-1.6306062406854	0.102973431510056	0.366400122539515
ENSMUSG00000042115.4	Klhdc8a	0.4544809	0.3139148	0.595047	0.279727207363254	0.424318471780246	1.63060517537954	0.102973656439865	0.366400122539515
ENSMUSG00000058147.1	Xlr3c	0.1592733	0.1200094	0.1985372	0.0977638472473306	1.4440907762869	1.63043924285622	0.103008696379093	0.366486649551098
ENSMUSG00000004843.6	Chmp2b	11.895073	12.00507	11.785076	-0.0246134280252988	0.204808989600298	-1.63017513405036	0.103064487740809	0.366568189852917
ENSMUSG00000043067.15	Dpy19l1	13.81023	13.20486	14.4156	0.118006429844251	0.14679667790467	-1.63016294870054	0.103067062400821	0.366568189852917
ENSMUSG00000020690.12	Efcab3	0.7940047	0.4181078	1.1699016	0.613662415493236	0.892694652122465	1.63010710669497	0.103078861992385	0.366568189852917
ENSMUSG00000030046.6	Bmp10	0.2935886	0.197291	0.3898862	0.215192923914918	0.495293971677541	1.63005868460402	0.10308909460217	0.366568189852917
ENSMUSG00000095096.1	Vmn2r-ps17	0.937325	1.26074	0.61391	-0.486234953497678	1.85078396415037	-1.63000437300644	0.103100572750041	0.366568189852917
ENSMUSG00000007039.12	Ddah2	7.773092	8.149994	7.39619	-0.124035983171705	0.272987219888834	-1.62993417510987	0.1031154097948	0.366568189852917
ENSMUSG00000101874.2	Olfr1391	1.0541553	0.8472554	1.2610552	0.291612867650976	0.443282037016299	1.62991421166715	0.103119629583038	0.366568189852917
ENSMUSG00000091898.8	Tnnc1	27.13093	22.31146	31.9504	0.499256615387037	0.231616110038207	1.62989435380166	0.103123827191029	0.366568189852917
ENSMUSG00000056055.13	Sag	16.98932	13.95802	20.02062	0.490886004342654	0.185306387357206	1.6298739670596	0.103128136735683	0.366568189852917
ENSMUSG00000110557.1	Gm5159	1.1986147	0.6568474	1.740382	0.725936281349252	0.539003640596597	1.62974499946035	0.103155402459537	0.366626978898511
ENSMUSG00000093427.1	Gm18513	0.5995994	0.2859686	0.9132302	0.573155053057493	1.42232511689127	1.62958706408208	0.103188800222232	0.36670754747306
ENSMUSG00000105094.1	Obox4-ps10	0.718248	0.258668	1.177828	0.790992225459687	1.30455983395085	1.62936127050338	0.10323656253216	0.366839142046909
ENSMUSG00000019189.13	Rnf145	25.59799	27.3181	23.87788	-0.186860921568599	0.154966090196131	-1.62906283067427	0.103299718732961	0.366987578808302
ENSMUSG00000049807.16	Arhgap23	21.52675	20.15824	22.89526	0.175504840231319	0.177034266617604	-1.62906240089776	0.103299809704935	0.366987578808302
ENSMUSG00000029138.4	4930548H24Rik	1.5991479	1.1505538	2.047742	0.503032556410693	0.306565455107911	1.62882570834109	0.103349920745504	0.367114140536035
ENSMUSG00000049489.5	Fam58b	4.335829	4.632912	4.038746	-0.160816200497405	0.281277801887381	-1.62879267648666	0.103356915575725	0.367114140536035
ENSMUSG00000082158.1	Gm14116	0.1879667	0	0.3759334	0.460410640232544	2.0799919096407	1.62872516987557	0.103371211955861	0.367126768978733
ENSMUSG00000059023.2	Olfr1201	0.3031524	0.4351358	0.171169	-0.293237986513664	1.19492867569882	-1.62828725740423	0.103463990134661	0.36736646227111
ENSMUSG00000017774.19	Myo1c	29.79607	28.9725	30.61964	0.0771815184682483	0.168073782233459	-1.62826176886514	0.103469392293216	0.36736646227111
ENSMUSG00000030738.11	Eif3c	94.19033	91.33122	97.04944	0.0866908410925138	0.160341823103564	-1.62825443861573	0.103470945941603	0.36736646227111
ENSMUSG00000032333.6	Stoml1	7.344801	7.6235	7.066102	-0.0964018819941268	0.233981000153053	-1.62805563184034	0.103513090164553	0.367477920837601
ENSMUSG00000089978.1	Crb1-ps	6.379383	4.864262	7.894504	0.600964595393309	0.300089934893769	1.62794910940144	0.103535677027362	0.367504412118149
ENSMUSG00000107238.1	Gm42758	3.474673	5.4060868	1.5432592	-1.33276484229817	1.04719049162772	-1.6279054869777	0.103544927793072	0.367504412118149
ENSMUSG00000095766.2	Gm21182	4.373811	3.174316	5.573306	0.655079328708239	0.374182533970837	1.62786832777033	0.103552808458452	0.367504412118149
ENSMUSG00000038225.15	Primpol	10.36595	11.779074	8.952826	-0.360605172213786	0.215769312461366	-1.62764417263349	0.103600357034069	0.367609400289462
ENSMUSG00000021286.8	Zfyve21	12.78677	13.33576	12.23778	-0.114957190221277	0.203588781674938	-1.62762746650374	0.103603901491761	0.367609400289462
ENSMUSG00000080772.1	Gm12543	7.811605	8.760744	6.862466	-0.312009246232934	0.361638833703469	-1.62751970001902	0.10362676809498	0.367652370094085
ENSMUSG00000108537.1	Olfr184-ps1	0.692204	0.2597792	1.1246288	0.754039909432105	1.32847944230195	1.62735339283408	0.103662064121094	0.36770954444935
ENSMUSG00000073752.1	Gm10570	1.557154	0.848256	2.266052	0.821383163983108	0.820638555072685	1.62733274774492	0.103666446375915	0.36770954444935
ENSMUSG00000035420.6	Fam170a	0.9867685	0.5933232	1.3802138	0.579052225639694	0.548050476852715	1.62725962437329	0.103681969181118	0.36770954444935
ENSMUSG00000024105.2	Themis3	1.0367178	0.7068184	1.3666172	0.471516800814032	0.446304891439731	1.62722151949652	0.103690058908087	0.36770954444935
ENSMUSG00000060475.12	Wtap	29.48652	29.3235	29.64954	0.0154291396469759	0.153685230275436	-1.62719036485085	0.103696673462472	0.36770954444935
ENSMUSG00000005142.10	Man2b1	48.75591	44.67572	52.8361	0.237146431214591	0.151259550252054	1.6269648430086	0.103744564812395	0.367841205942702
ENSMUSG00000034442.11	Trmt5	7.290447	6.895156	7.685738	0.137680662922696	0.244887144358471	-1.62681168524376	0.103777099097831	0.367918395100496
ENSMUSG00000037334.2	H2-M1	0.7935489	0.4775892	1.1095086	0.51366174259782	0.685288166349958	1.62665412255313	0.103810577552698	0.367998915240741
ENSMUSG00000035595.6	1600002K03Rik	7.920685	8.73821	7.10316	-0.265171984578763	0.30060623858215	-1.62652584099058	0.103837840777563	0.368006445837134
ENSMUSG00000000706.16	Btn1a1	1.1189342	0.6942182	1.5436502	0.58628059368955	0.393522371215557	1.62647147383812	0.103849396951832	0.368006445837134
ENSMUSG00000063568.11	Jazf1	1.7124449	1.2588458	2.166044	0.487095516840025	0.307907779501586	1.62645721445664	0.103852428066883	0.368006445837134
ENSMUSG00000040525.13	Cblc	1.8887187	1.1734994	2.603938	0.729554494743419	0.596042280795867	1.62638239561454	0.10386833345154	0.368006445837134
ENSMUSG00000102566.1	Gm37037	1.138407	0.54129	1.735524	0.827678876848452	1.30674873952416	1.6263768765127	0.103869506808015	0.368006445837134
ENSMUSG00000116131.1	AC161206.1	0.6577763	0.2089464	1.1066062	0.801170365591142	1.36873453289869	1.62634021065186	0.103877302207041	0.368006445837134
ENSMUSG00000091286.1	Gm3111	0.823548	0.470932	1.176164	0.565056731515496	1.50424328075661	1.62622474963404	0.10390185300263	0.368055273668762
ENSMUSG00000105346.1	Gm18894	0.7466156	0.331841	1.1613902	0.698537689734954	0.935127966620168	1.62606640265314	0.103935530256107	0.36813641701075
ENSMUSG00000004540.7	Psg17	0.4970818	0.3471854	0.6469782	0.289873050631966	0.688230810572774	1.62599334633704	0.103951070805045	0.368153310549834
ENSMUSG00000084256.1	Gm14976	1.0724527	0.6862188	1.4586866	0.54409610214354	0.479528067394081	1.62553354273283	0.104048922667163	0.368449190167817
ENSMUSG00000039428.11	Tmem135	37.02229	31.7312	42.31338	0.404146263027979	0.16525742563223	-1.62548306942391	0.104059668463948	0.368449190167817
ENSMUSG00000073490.11	Ifi207	6.594775	6.521406	6.668144	0.0278750549972404	0.18432074647365	-1.62542212604472	0.104072644519738	0.368449190167817
ENSMUSG00000024944.5	Arl2	5.549315	6.06963	5.029	-0.22971598196261	0.240331561545789	-1.62539822676852	0.104077733501178	0.368449190167817
ENSMUSG00000074796.10	Slc4a11	1.111739	0.7678262	1.4556518	0.474129561499611	0.357287717388776	1.62530403102983	0.104097792952807	0.368482038434855
ENSMUSG00000045631.10	Tmprss12	0.4959088	0.2945924	0.6972252	0.390680065132893	0.862656380748593	1.62499014086542	0.104164659597513	0.368646907391153
ENSMUSG00000081093.1	Gm12565	0.3534702	0.0817736	0.6251668	0.58718920266411	1.76741830624288	1.62498413154368	0.104165940069741	0.368646907391153
ENSMUSG00000022181.16	C6	3.591374	2.736712	4.446036	0.543437144062687	0.212083213426382	1.62473909050645	0.104218164307887	0.368758975887584
ENSMUSG00000029119.9	Man2b2	14.97291	14.27318	15.67264	0.126482089210237	0.162599480635538	-1.62473430726688	0.104219183940142	0.368758975887584
ENSMUSG00000028217.11	Cdh17	1.7633711	1.2992542	2.227488	0.489245755754438	0.278284300577713	1.62465353803692	0.104236402529078	0.368781724298093
ENSMUSG00000091972.1	Tmem207	0.8409413	0.5996662	1.0822164	0.380349120974147	0.572316812921239	1.62439615992444	0.104291286120236	0.368913232115387
ENSMUSG00000031284.16	Pak3	1.8460853	1.94653	1.7456406	-0.10187416366622	0.323603998667496	-1.62432875324274	0.104305663787244	0.368913232115387
ENSMUSG00000053719.10	Klk1b26	0.5624211	0.308275	0.8165672	0.473548908277064	0.700667046193302	1.62432739718239	0.104305953047487	0.368913232115387
ENSMUSG00000101975.1	Scgb1b34-ps	0.820219	0.233274	1.407164	0.96484107290213	1.93973110257014	1.62407537364534	0.104359723067642	0.369065218256802
ENSMUSG00000108799.1	Glud-ps	0.4089255	0.1451644	0.6726866	0.546612435921604	1.44284768068493	1.62389387804642	0.104398459362885	0.369164012106706
ENSMUSG00000098054.1	Gm8192	0.2243949	0.0692188	0.379571	0.367662597574466	1.40015121510069	1.62365063688629	0.104450391814102	0.369309443695665
ENSMUSG00000100542.1	Gm28097	0.7571989	0	1.5143978	1.33021291494797	2.02551091459948	1.62358767991062	0.104463836590102	0.369318776856609
ENSMUSG00000094664.1	Rpl35a-ps6	2.834541	1.518508	4.150574	1.03216390710139	0.932340289674345	1.6234063895189	0.104502559734143	0.369383127921924
ENSMUSG00000108022.1	Gm7298	0.3884055	0.2391826	0.5376284	0.311318096291504	0.47376438487437	1.6234012736602	0.104503652633265	0.369383127921924
ENSMUSG00000067122.2	Gm10198	14.958309	6.728118	23.1885	1.64613227848391	0.803852754763929	1.62320304461538	0.104546007225657	0.369491420445373
ENSMUSG00000105630.1	Gm42543	0.9523947	1.614032	0.2907574	-1.0180589329816	1.62731518817635	-1.62314277581986	0.104558887254782	0.369491420445373
ENSMUSG00000066800.11	Rnasel	17.171907	13.749134	20.59468	0.550045689505799	0.172535627096271	1.62310612459054	0.104566720595907	0.369491420445373
ENSMUSG00000050195.8	Scd4	1.8013054	1.3204088	2.282202	0.50028503510366	0.30461620057217	1.62286891677242	0.104617429475321	0.36963238985595
ENSMUSG00000059206.4	Vmn1r71	0.8485754	0.6049114	1.0922394	0.382554283524002	0.314636660255234	1.6226537907406	0.104663434724189	0.369756713061786
ENSMUSG00000030889.14	Vwa3a	3.68395	3.28353	4.08437	0.247268829493489	0.221539761346262	1.62258933630003	0.104677221597152	0.369767200722474
ENSMUSG00000098076.1	Gm6981	0.4908792	0.213866	0.7678924	0.542421300334468	0.887477600040146	1.62237816763908	0.104722400898303	0.369888566983983
ENSMUSG00000073184.3	Gm10479	4.969405	6.891278	3.047532	-0.963216478403003	0.798788939349211	-1.6222204678135	0.104756150698556	0.369969542351378
ENSMUSG00000107817.1	Gm38840	0.7670142	0.4179618	1.1160666	0.577566368028247	0.785692910900706	1.62207203796838	0.10478792449183	0.370043523001421
ENSMUSG00000054191.8	Klf1	18.35579	18.55228	18.1593	-0.0292919986016349	0.196370658235154	-1.62187556662767	0.104829994105486	0.370134019737904
ENSMUSG00000042396.10	Rbm7	13.56341	13.21838	13.90844	0.0683722058326373	0.158858393241993	-1.62185121645722	0.104835209042793	0.370134019737904
ENSMUSG00000083582.1	Gm15393	1.900431	0.494654	3.306208	1.52660645561918	1.82941660262008	1.62172275060191	0.104862725252917	0.370134257637976
ENSMUSG00000032092.5	Mpzl2	3.861171	3.013692	4.70865	0.50821970035185	0.214726541009804	1.62170702120033	0.104866094740684	0.370134257637976
ENSMUSG00000092512.1	Gm4152	1.7229856	0.756686	2.6892852	1.07048498189657	1.72732993913851	1.62167300621849	0.104873381584222	0.370134257637976
ENSMUSG00000045555.3	Mettl24	1.2168411	1.355004	1.0786782	-0.180063078290827	0.434712244399284	-1.62164868369452	0.104878592311989	0.370134257637976
ENSMUSG00000056211.13	R3hdm1	41.67669	42.81232	40.54106	-0.0767985821294062	0.143878903037809	-1.62155615059224	0.104898417988504	0.370147480488449
ENSMUSG00000059291.15	Rpl11	192.8005	190.9208	194.6802	0.0279867070558906	0.151093204965599	-1.62153011041752	0.104903997761603	0.370147480488449
ENSMUSG00000027861.13	Casq2	4.169294	5.095672	3.242916	-0.522729158558775	0.40456681903033	-1.62143035508478	0.104925375071853	0.370184694462833
ENSMUSG00000094915.1	AC168977.2	2.4340859	1.2963098	3.571862	0.993464564805809	0.94093834289247	1.62125117146747	0.104963782342801	0.370281977549484
ENSMUSG00000092212.3	Slc22a13b-ps	1.3075605	0.881739	1.733382	0.538620557797048	0.440108473049662	1.62086055162517	0.105047548780399	0.370512047836426
ENSMUSG00000029229.8	Chic2	29.84802	29.88698	29.80906	-0.0036441514676282	0.149494489405799	-1.62084595311135	0.105050680385688	0.370512047836426
ENSMUSG00000045201.6	Lrrc3b	0.7682892	0.4756026	1.0609758	0.482023328671192	0.580468478574804	1.62074935499864	0.105071404031004	0.370546903609133
ENSMUSG00000081698.1	Gm12329	0.5958128	0.329814	0.8618116	0.48548262016858	0.855168422492427	1.6204092016387	0.105144404555872	0.370766093853266
ENSMUSG00000020912.4	Krt12	0.512681	0.3182268	0.7071352	0.372978713646035	0.665863455476709	1.62030784097738	0.105166165413619	0.370804573327573
ENSMUSG00000047293.6	Gpr15	1.0140139	0.6314576	1.3965702	0.554809706124968	0.532707896282027	1.62015577862643	0.105198817988983	0.370853057708678
ENSMUSG00000053774.8	Ubxn7	6.720217	6.49314	6.947294	0.0848933093919539	0.142759677650203	-1.62009550264783	0.105211763366314	0.370853057708678
ENSMUSG00000031367.15	Ap1s2	37.09488	36.30188	37.88788	0.0600722438134165	0.164483846920316	-1.62009222949602	0.105212466372178	0.370853057708678
ENSMUSG00000112811.1	Gm7422	1.7730213	1.0487712	2.4972714	0.771470880429574	0.658897315784352	1.62001555915029	0.105228934656097	0.370872858996227
ENSMUSG00000049593.8	Lce1h	0.6268418	0.221138	1.0325456	0.735061471859189	1.06886862147193	1.61978029590527	0.10527948041698	0.371012747773212
ENSMUSG00000109138.1	Gm18052	1.15917	1.576124	0.742216	-0.564278537874857	2.28411739391657	-1.61966145211852	0.105305021051841	0.37102936651503
ENSMUSG00000096798.1	Gm6309	0.3031966	0.19539	0.4110032	0.239239880708928	1.29249499542751	1.61965733237372	0.105305906511478	0.37102936651503
ENSMUSG00000022994.9	Adcy6	30.11336	32.3834	27.84332	-0.210893661350709	0.16891168870879	-1.61958386501825	0.105321697893823	0.371046756752305
ENSMUSG00000058297.16	Spock2	9.361513	7.362476	11.36055	0.563740869018125	0.148774409387228	1.61948094113767	0.105343823945813	0.371086458050901
ENSMUSG00000112316.1	Gm48425	0.5909237	0.376143	0.8057044	0.391931344531214	0.587073347216586	1.6193241291686	0.105377541675481	0.37111801338712
ENSMUSG00000030617.13	Ccdc83	1.8093186	1.3376412	2.280996	0.489080324600663	0.43772733547983	1.61928790891507	0.105385330976345	0.37111801338712
ENSMUSG00000030281.16	Il17rc	4.250578	3.652658	4.848498	0.33001101838384	0.291807973262215	-1.61928779665937	0.105385355118063	0.37111801338712
ENSMUSG00000059319.3	Olfr295	0.9634506	0.7111114	1.2157898	0.372887339261739	0.319610297828011	1.61920370991216	0.105403440052026	0.371133985637966
ENSMUSG00000018931.3	Natd1	4.724395	4.76913	4.67966	-0.0225492044221212	0.216794092238335	-1.61911555278629	0.105422403065744	0.371133985637966
ENSMUSG00000029522.12	Pla2g1b	4.4198605	3.058201	5.78152	0.740768350576713	0.630306107707137	1.61911526313198	0.105422465376214	0.371133985637966
ENSMUSG00000018211.13	Wfdc15b	0.6412292	0.236015	1.0464434	0.727422514077067	1.31932449462958	1.61901684178512	0.105443639480246	0.371170298396993
ENSMUSG00000107220.1	Gm9555	1.0091425	0.541707	1.476578	0.68381945103497	0.999914076460471	1.61894399938707	0.105459312770769	0.371187242354535
ENSMUSG00000082341.1	Gm14143	1.3037106	0.5486296	2.0587916	0.981969694564783	1.32836613217711	1.61879801275313	0.105490729861977	0.371259590885747
ENSMUSG00000073117.2	Gm7347	0.6283098	0.42163	0.8349896	0.368225855136798	0.444857960314711	1.61870000334519	0.105511826167804	0.371295412184677
ENSMUSG00000026686.14	Lmx1a	1.0312876	0.7372684	1.3253068	0.420600416320352	0.354521915218149	1.61864979772161	0.105522634112404	0.371295412184677
ENSMUSG00000028441.12	1110017D15Rik	2.3111572	0.9493404	3.672974	1.26135496962583	0.697111928846932	1.61859505250666	0.10553442031218	0.371298660449853
ENSMUSG00000024991.7	Eif3a	104.66754	103.27824	106.05684	0.0379388358234056	0.168364983666416	-1.6183330995979	0.105590831100321	0.37145889326976
ENSMUSG00000029205.12	Chrna9	2.4805336	1.7782752	3.182792	0.590276746585056	0.492205247531789	1.61810817467809	0.105639287106264	0.371591111792951
ENSMUSG00000105363.1	Igkv11-114	1.9048394	1.0345676	2.7751112	0.891796925404438	1.14406156715485	1.61796723355849	0.105669659310457	0.37160662395862
ENSMUSG00000110589.1	Gm45754	5.1055441	2.2061798	8.0049084	1.48985626783469	1.02025722974606	1.61794999510557	0.105673374598208	0.37160662395862
ENSMUSG00000024593.15	Megf10	2.261135	2.088376	2.433894	0.152997098988876	0.197861429340496	-1.6179363607557	0.105676313191275	0.37160662395862
ENSMUSG00000031617.16	Tmem184c	5.380844	6.021718	4.73997	-0.290780860482338	0.231583527729686	-1.61786730277777	0.105691198159962	0.371620733783303
ENSMUSG00000028743.7	Akr7a5	4.93032	5.015218	4.845422	-0.0413098422981473	0.276010596218059	-1.6177238789628	0.10572211748363	0.371678368630714
ENSMUSG00000082406.1	Gm5401	0.8963076	0.2282766	1.5643386	1.06195128769934	1.52561393574755	1.61769038960496	0.105729338156712	0.371678368630714
ENSMUSG00000079554.2	Aox2	0.551096	0.3955202	0.7066718	0.290382641448065	0.399271533681594	1.61762540431676	0.105743350814106	0.37168940053745
ENSMUSG00000112557.1	Gm47626	53.26969	41.97392	64.56546	0.60947461763144	0.154213023359986	1.61743943748901	0.105783458636831	0.371757688283158
ENSMUSG00000030325.16	Klrb1c	3.587995	2.792188	4.383802	0.5055948644683	0.307786414018269	1.61743446515664	0.105784531194909	0.371757688283158
ENSMUSG00000082042.1	Gm15923	0.3262299	0.1312316	0.5212282	0.427342262217416	1.03426689033831	1.61734520740876	0.105803786024836	0.371787129261733
ENSMUSG00000072709.3	Olfr380	3.275265	2.418198	4.132332	0.586378530504307	0.305451469741717	1.61710470028539	0.10585568245909	0.371904766476373
ENSMUSG00000100880.2	Gm6610	0.900664	0.4465408	1.3547872	0.702989675305293	0.908341480119643	1.61708921312681	0.105859024957537	0.371904766476373
ENSMUSG00000008153.11	Clstn3	6.918904	5.552506	8.285302	0.502902064287377	0.289535684335798	1.61700751698512	0.10587665832024	0.37192848729556
ENSMUSG00000024331.11	Dsc2	0.3223832	0.212694	0.4320724	0.239888871443486	0.50522572069407	1.61694451047605	0.105890259288323	0.371938039510315
ENSMUSG00000115516.1	AC139054.1	0.4557381	0.2635686	0.6479076	0.383131359978469	0.686415254121766	1.61688539081864	0.105903022477096	0.371944647376401
ENSMUSG00000033653.17	Vps8	20.38235	18.8011	21.9636	0.213768253017924	0.150895612601299	-1.61662395355683	0.105959478114727	0.372104691458066
ENSMUSG00000028860.13	Sytl1	2.644533	2.102668	3.186398	0.432200144833021	0.268113463569872	1.61645235917526	0.105996545752396	0.372196623568615
ENSMUSG00000019792.8	Trmt11	6.526457	6.475166	6.577748	0.0196635460417909	0.212537658172091	-1.61633434339911	0.106022045364157	0.372247920960133
ENSMUSG00000091325.2	Gm3760	0.5994891	0.2759076	0.9230706	0.591887873744714	0.944498592538169	1.61614747344406	0.106062432215092	0.372351472176649
ENSMUSG00000027344.14	Fsip1	1.644359	1.1078374	2.1808806	0.593662637976338	0.482509761823414	1.61592142103295	0.106111303590905	0.372484785533238
ENSMUSG00000102109.1	Gm29563	1.300808	0.5478224	2.0537936	0.980362612977874	0.994387997382242	1.61574447198104	0.106149571529865	0.372580853860216
ENSMUSG00000033256.14	Shf	10.923851	11.112478	10.735224	-0.0456486652166657	0.23919068946279	-1.615234782045	0.106259860935322	0.372929669038844
ENSMUSG00000025529.14	Zfp711	0.4234934	0.479065	0.3679218	-0.11269969747264	0.504180540880191	-1.61506755079539	0.106296067106787	0.373018436725872
ENSMUSG00000039167.11	Adgrl4	17.99818	17.00422	18.99214	0.151097810658107	0.180043361831062	-1.61490361766047	0.106331568717275	0.373041686052812
ENSMUSG00000090863.1	A530084C06Rik	0.1669475	0.2162872	0.1176078	-0.12206993559659	2.9764298209742	-1.61489708743387	0.106332983107805	0.373041686052812
ENSMUSG00000094192.5	Olfr452	0.3261342	0.1372348	0.5150336	0.413819637696139	0.864309541890289	1.61488577008426	0.106335434383047	0.373041686052812
ENSMUSG00000067702.5	Tuba3a	0.5849136	0.3370124	0.8328148	0.455048167943485	0.647899334460452	1.61474453544787	0.106366028791289	0.373104158046865
ENSMUSG00000000381.10	Wap	1.32884	0.825484	1.832196	0.633642085607607	0.785382284778279	1.61470278696176	0.106375073732203	0.373104158046865
ENSMUSG00000080785.1	Gm11591	0.3167435	0.06892	0.564567	0.549609557870396	1.61322436449625	1.61448480390299	0.106422310352056	0.373231537844578
ENSMUSG00000107982.1	Gm44219	2.4127964	1.2384648	3.587128	1.03508153323996	1.27247249164763	1.61428670638986	0.106465252223179	0.373343831023725
ENSMUSG00000101113.1	1700025B11Rik	1.2181179	0.4848254	1.9514104	0.991111249493881	1.06280461369055	1.61418780085965	0.106486697251675	0.373358211579184
ENSMUSG00000082876.1	Gm11889	1.5623441	1.0807782	2.04391	0.548802513395908	0.494814806163182	1.61414933133642	0.106495039267483	0.373358211579184
ENSMUSG00000094347.2	Olfr784	21.355581	15.887122	26.82404	0.720408435044358	0.214990372144763	1.61411666647753	0.106502122963635	0.373358211579184
ENSMUSG00000036893.17	Ehmt1	50.53397	50.05842	51.00952	0.0266268289311409	0.148095249480583	-1.61389489922942	0.10655022525036	0.373468201024401
ENSMUSG00000028809.16	Srrm1	151.3818	146.6288	156.1348	0.0900285283641979	0.129210729642947	-1.61387127263556	0.106555350976886	0.373468201024401
ENSMUSG00000041439.15	Mfsd6	17.00099	14.5306	19.47138	0.398494792395435	0.169648693108649	1.61313253655812	0.106715716416454	0.373988229951724
ENSMUSG00000042570.14	Mier2	9.945874	8.735722	11.156026	0.320311787574008	0.21482291711197	-1.61304039892937	0.106735731138311	0.373988229951724
ENSMUSG00000057577.2	Gm10025	67.12593	55.5365	78.71536	0.495675164383188	0.253177576973838	1.61303664250151	0.106736547196579	0.373988229951724
ENSMUSG00000114738.1	Gm41041	0.2877728	0.0533266	0.522219	0.531223097386945	1.64636806394379	1.61294653548819	0.106756123811071	0.374018482150717
ENSMUSG00000035775.2	Krt20	0.8536262	0.5344716	1.1727808	0.501800691577146	0.481691820197016	1.61289361691736	0.106767622205309	0.374020429125495
ENSMUSG00000020261.15	Slc36a1	14.176051	11.246342	17.10576	0.56409785757581	0.164254473765043	1.6127557981893	0.106797572708841	0.374087009140007
ENSMUSG00000023349.14	Clec4n	5.056384	5.215332	4.897436	-0.075743599585707	0.326693145586718	-1.6126498039264	0.106820611709366	0.374129368606017
ENSMUSG00000061614.5	Olfr845	0.9201949	0.646156	1.1942338	0.414616194963645	0.348982755486238	1.61248223181229	0.106857043357783	0.374218621103382
ENSMUSG00000090788.2	Gm9597	0.7802449	0.5488542	1.0116356	0.377167646473929	0.669222872725778	1.61238945971223	0.106877217060654	0.374245968858392
ENSMUSG00000026219.14	Trip12	112.08123	110.95314	113.20932	0.0287853933084534	0.15503874936499	-1.61231756032649	0.106892853975396	0.374245968858392
ENSMUSG00000037771.11	Slc32a1	0.5057331	0.329439	0.6820272	0.339383453477892	0.489942433534628	1.61229527866177	0.106897700233016	0.374245968858392
